EVT_NAME,EVT_FUEL_N,EVT_LF,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,COUNT
Atlantic Coastal Plain Peatland Pocosin and Canebrake Woodland,Tr Atlantic Coastal Plain Peatland Pocosin and Canebrake,Tree,Riparian,Pocosin,LF 48: Pocosin,Tree-dominated,Open tree canopy,Deciduous open tree canopy,52708
Central Florida Pine Flatwoods,Tr Central Florida Pine Flatwoods,Tree,Conifer,Pine Flatwoods,SAF 83: Longleaf Pine-Slash Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,31910
East Gulf Coastal Plain Near-Coast Pine Flatwoods,Tr East Gulf Coastal Plain Near-Coast Pine Flatwoods,Tree,Conifer,Pine Flatwoods,SAF 83: Longleaf Pine-Slash Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,11534
East Gulf Coastal Plain Southern Loblolly Flatwoods,Tr East Gulf Coastal Plain Southern Loblolly Flatwoods,Tree,Conifer,Pine Flatwoods,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,89
Northern Atlantic Coastal Plain Pitch Pine Lowland,Tr Northern Atlantic Coastal Plain Pitch Pine Lowland,Tree,Riparian,Pitch Pine Woodlands,SAF 45: Pitch Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,8443
South-Central Interior / Upper Coastal Plain Wet Flatwoods,Tr South-Central Interior/Upper Coastal Plain Wet Flatwoods,Tree,Riparian,Hardwood Flatwoods,SAF 88: Willow Oak-Water Oak-Diamondleaf Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,328
West Gulf Coastal Plain Pine Flatwoods,Tr West Gulf Coastal Plain Pine Flatwoods,Tree,Conifer,Pine Flatwoods,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Open tree canopy,Evergreen open tree canopy,2947
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Tr Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Tree,Riparian,Cypress,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Deciduous open tree canopy,74
Southern Coastal Plain Nonriverine Cypress Dome,Tr Southern Coastal Plain Nonriverine Cypress Dome,Tree,Riparian,Cypress,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Deciduous open tree canopy,3783
Southern Coastal Plain Seepage Swamp and Baygall Woodland,Tr Southern Coastal Plain Seepage Swamp and Baygall,Tree,Riparian,Atlantic Swamp Forests,LF 47: Gulf Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,11013
West Gulf Coastal Plain Seepage Swamp and Baygall,Tr West Gulf Coastal Plain Seepage Swamp and Baygall,Tree,Riparian,Atlantic Swamp Forests,LF 47: Gulf Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,1821
Central Appalachian Dry Oak Forest,Tr Central Appalachian Dry Oak Forest,Tree,Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,66742
Acadian Sub-Boreal Spruce Barrens,Tr Acadian Near-Boreal Spruce Barrens,Tree,Conifer,Spruce Flats and Barrens,SAF 13: Black Spruce-Tamarack,Tree-dominated,Open tree canopy,Evergreen open tree canopy,1772
Acadian Sub-Boreal Spruce Flat,Tr Acadian Sub-Boreal Spruce Flat,Tree,Conifer,Spruce Flats and Barrens,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,27904
Great Lakes Wooded Dune and Swale,Tr Great Lakes Wooded Dune and Swale,Tree,Riparian,Inland Marshes and Prairies,SAF 1: Jack Pine,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,11225
Tamaulipan Floodplain Woodland,Tr Tamaulipan Floodplain Forest,Tree,Riparian,Eastern Floodplain Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Deciduous open tree canopy,375
Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall Woodland,Tr Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,1339
Southwest Florida Coastal Strand Shrubland,Tr Southwest Florida Coastal Strand and Maritime Hammock,Shrub,Shrubland,Hammocks,SAF 105: Tropical Hardwoods,Shrub-dominated,Shrubland,Deciduous shrubland,1
Tamaulipan Floodplain Shrubland,Tr Tamaulipan Floodplain Forest,Shrub,Riparian,Eastern Floodplain Forests,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Deciduous shrubland,5
Tamaulipan Floodplain Herbaceous,Tr Tamaulipan Floodplain Forest,Herb,Riparian,Eastern Floodplain Forests,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,36
Tamaulipan Riparian Woodland,Tr Tamaulipan Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,514
Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Tree,Riparian,Atlantic Swamp Forests,SAF 39: Black Ash-American Elm-Red Maple,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,240606
Great Plains Prairie Pothole,He Great Plains Prairie Pothole,Herb,Riparian,Depressional Wetland,LF 43: Great Plains Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,7961
South Florida Everglades Sawgrass Marsh,Tr South Florida Everglades Sawgrass Marsh,Herb,Riparian,Atlantic Coastal Marsh,SRM 818: Florida Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,93
East Gulf Coastal Plain Wet Prairie,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Herb,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1978
Texas Saline Coastal Prairie,He Texas Saline Coastal Prairie,Herb,Riparian,Inland Marshes and Prairies,SRM 806: Gulf Coast Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,11506
Texas-Louisiana Coastal Prairie Pondshore,He Texas-Louisiana Coastal Prairie Pondshore,Herb,Riparian,Inland Marshes and Prairies,SRM 711: Bluestem-Sacahuista Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,76
Eastern Great Plains Wet Meadow-Prairie-Marsh,He Eastern Great Plains Wet Meadow-Prairie-Marsh,Herb,Riparian,Depressional Wetland,LF 43: Great Plains Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,27853
Floridian Highlands Freshwater Marsh,Tr Floridian Highlands Freshwater Marsh,Herb,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,6886
Southern Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,Tr Southern Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,Tree,Riparian,Atlantic Swamp Forests,SAF 97: Atlantic White Cedar,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,39025
Central Appalachian Dry Oak-Pine Forest,Tr Central Appalachian Dry Oak-Pine Forest,Tree,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,21126
Chihuahuan Loamy Plains Desert Grassland,He Chihuahuan Loamy Plains Desert Grassland,Herb,Grassland,Grassland,SRM 701: Alkali Sacaton-Tobosa Grass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,76160
Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,He Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,Herb,Riparian,Depressional Wetland,SRM 701: Alkali Sacaton-Tobosa Grass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,2310
Ouachita Novaculite Glade and Woodland,Tr Ouachita Novaculite Glade and Woodland,Tree,Hardwood,Post Oak Woodland and Savanna,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,29
West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Tr West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Tree,Riparian,Hardwood Flatwoods,SAF 88: Willow Oak-Water Oak-Diamondleaf Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,710
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Tr Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Tree,Conifer,Shortleaf Pine Woodland,SAF 75: Shortleaf Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,44
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Tr Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Tree,Hardwood,White Oak-Beech Forest and Woodland,SAF 53: White Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,143
Appalachian Northern Hardwood Forest,Tr Appalachian Northern Hardwood Forest,Tree,Hardwood,Pine-Hemlock-Hardwood Forest,SAF 60: Sugar Maple-Beech,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,86254
Appalachian (Hemlock)-Northern Hardwood Forest,Tr Appalachian Hemlock-Northern Hardwood Forest,Tree,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,SAF 60: Sugar Maple-Beech,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,42065
Lower Mississippi River Flatwoods,Tr Lower Mississippi River Flatwoods,Tree,Riparian,Pine Flatwoods,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,606
Central Florida Herbaceous Pondshore,He Central Florida Herbaceous Pondshore,Herb,Riparian,Depressional Wetland,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,328
Southern Coastal Plain Herbaceous Seep and Bog,He Southern Coastal Plain Herbaceous Seep and Bog,Herb,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1
Atlantic Coastal Plain Sandhill Seep,He Atlantic Coastal Plain Sandhill Seep,Herb,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,3
Paleozoic Plateau Bluff and Talus Woodland,Tr Paleozoic Plateau Bluff and Talus,Tree,Hardwood,Black Oak Woodland and Savanna,SAF 110: Black Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,529
North-Central Interior Wet Flatwoods,Tr North-Central Interior Wet Flatwoods,Tree,Riparian,Hardwood Flatwoods,SAF 65: Pin Oak-Sweetgum,Tree-dominated,Open tree canopy,Deciduous open tree canopy,2716
East-Central Texas Plains Post Oak Savanna and Woodland,Tr East-Central Texas Plains Post Oak Savanna and Woodland,Tree,Hardwood,Post Oak Woodland and Savanna,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,15031
Northern Atlantic Coastal Plain Heathland,Sh Northern Atlantic Coastal Plain Heathland,Shrub,Shrubland,Heathland and Grassland,LF 49: Atlantic Coastal Plain Shrubland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,167
Edwards Plateau Dry-Mesic Slope Forest and Woodland,Tr Edwards Plateau Dry-Mesic Slope Forest and Woodland,Tree,Conifer-Hardwood,Juniper-Oak,SRM 733: Juniper-Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,32221
Edwards Plateau Mesic Canyon,Tr Edwards Plateau Mesic Canyon,Tree,Hardwood,Bigtooth Maple Woodland,SRM 733: Juniper-Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,513
Edwards Plateau Riparian Forest and Woodland,Tr Edwards Plateau Riparian,Tree,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,3085
East Gulf Coastal Plain Interior Oak Forest,Tr East Gulf Coastal Plain Interior Oak Forest,Tree,Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,4
East Gulf Coastal Plain Near-Coast Pine Wet Flatwoods,Tr East Gulf Coastal Plain Near-Coast Pine Wet Flatwoods,Tree,Riparian,Pine Flatwoods,SAF 83: Longleaf Pine-Slash Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,26979
East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,Tr East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,Tree,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,13
Central Florida Pine Wet Flatwoods,Tr Central Florida Pine Wet Flatwoods,Tree,Riparian,Pine Flatwoods,SAF 83: Longleaf Pine-Slash Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,24236
South Florida Pine Wet Flatwoods,Tr South Florida Pine Wet Flatwoods,Tree,Riparian,Pine Flatwoods,SRM 811: South Florida Flatwoods,Tree-dominated,Open tree canopy,Evergreen open tree canopy,1011
Acadian Low-Elevation Hardwood Forest,Tr Acadian Low-Elevation Hardwood Forest,Tree,Hardwood,Spruce-Fir-Hardwood Forest,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,52202
Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Tr Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Tree,Conifer-Hardwood,Spruce-Fir-Hardwood Forest,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,281393
Central Appalachian Oak Rocky Woodland,Tr Central Appalachian Rocky Oak Woodland,Tree,Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,31308
Central Appalachian Pine-Oak Rocky Woodland,Tr Central Appalachian Rocky Pine-Oak Woodland,Tree,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,8160
Tamaulipan Mesquite Upland Scrub,Tr Tamaulipan Mesquite Upland Scrub,Shrub,Shrubland,Desert Scrub,SRM 728: Mesquite-Ganjeno-Acacia,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,1407
Tamaulipan Riparian Shrubland,Tr Tamaulipan Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,192
Edwards Plateau Riparian Shrubland,Tr Edwards Plateau Riparian,Shrub,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,3259
Edwards Plateau Riparian Herbaceous,Tr Edwards Plateau Riparian,Herb,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,866
Florida Peninsula Inland Scrub Woodland,Tr Florida Peninsula Inland Scrub,Tree,Conifer,Southern Scrub Oak,SAF 72: Southern Scrub Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,228
Florida Dry Prairie Shruband,Sh Florida Dry Prairie,Shrub,Shrubland,Prairies and Barrens,SRM 814: Cabbage Palms Flatwoods,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,1203
Southern Coastal Plain Seepage Swamp and Baygall Shrubland,Tr Southern Coastal Plain Seepage Swamp and Baygall,Shrub,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,528
Tamaulipan Riparian Herbaceous,Tr Tamaulipan Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,30
East Gulf Coastal Plain Wet Savanna,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Tree,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Tree-dominated,Sparse tree canopy,Evergreen sparse tree canopy,45
Ozark-Ouachita Oak Forest and Woodland,Tr Ozark-Ouachita Oak Forest and Woodland,Tree,Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,16359
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Tr Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Tree,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,2517
West Gulf Coastal Plain Hardwood Forest,Tr West Gulf Coastal Plain Hardwood Forest,Tree,Hardwood,Shortleaf Pine Woodland,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,1941
West Gulf Coastal Plain Pine-Hardwood Forest,Tr West Gulf Coastal Plain Pine-Hardwood Forest,Tree,Conifer-Hardwood,Shortleaf Pine Woodland,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,3654
West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Tr West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Tree,Hardwood,Shortleaf Pine Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,143
West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Tr West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Tree,Conifer-Hardwood,Shortleaf Pine Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,30
East Gulf Coastal Plain Southern Hardwood Flatwoods,Tr East Gulf Coastal Plain Southern Hardwood Flatwoods,Tree,Hardwood,Pine Flatwoods,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,1
West Gulf Coastal Plain Hardwood Flatwoods,Tr West Gulf Coastal Plain Hardwood Flatwoods,Tree,Hardwood,Pine Flatwoods,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Open tree canopy,Deciduous open tree canopy,5
West Gulf Coastal Plain Pine-Hardwood Flatwoods,Tr West Gulf Coastal Plain Pine-Hardwood Flatwoods,Tree,Conifer-Hardwood,Pine Flatwoods,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,704
Temperate Pacific Freshwater Emergent Marsh,He Temperate Pacific Freshwater Emergent Marsh,Herb,Riparian,Freshwater Marsh,SRM 909: Freshwater Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,45778
North Pacific Shrub Swamp,Sh North Pacific Shrub Swamp,Shrub,Shrubland,Shrub Swamp,SRM 917: Tall Shrub Swamp,Shrub-dominated,Shrubland,Deciduous shrubland,2
Temperate Pacific Tidal Salt and Brackish Marsh,He Temperate Pacific Tidal Salt and Brackish Marsh,Herb,Riparian,Tidal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,5048
North Pacific Montane Massive Bedrock-Cliff and Talus,Sps North Pacific Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,320
North American Glacier and Ice Field,Ba Snow-Ice,Snow-Ice,Snow-Ice,Snow-Ice,LF 12: Snow-Ice,Non-vegetated,Non-vegetated,Non-vegetated,132
Caribbean Coastal Mangrove,Tr Caribbean Coastal Wetland Systems,Tree,Riparian,Mangrove,SAF 106: Mangrove,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,941
